No;Id;Time;e;Denpenden;treat_date;Treatment_Status;ever_treat;rel_time;beta
12887;258;37;21.87894024;284.20334;23;0;1;14;168.2325142
12888;258;38;-62.48794194;230.8328147;23;0;1;15;189.2778828
12889;258;39;-4.200768691;218.4550184;23;0;1;16;211.5519849
12890;258;40;22.11720621;321.659742;23;0;1;17;235.0548204
12891;258;41;-14.42442408;344.848892;23;0;1;18;259.7863894
12892;258;42;-14.6240321;275.5881491;23;0;1;19;285.7466919
12893;258;43;1.250474524;299.6520554;23;0;1;20;312.9357278
12894;258;44;-25.95955827;326.0076737;23;0;1;21;312.9357278
12895;258;45;1.462947382;319.7568844;23;0;1;22;312.9357278
12896;258;46;-21.76056314;284.1438761;23;0;1;23;312.9357278
12897;258;47;-25.26201628;261.9329484;23;0;1;24;312.9357278
12898;258;48;-38.17662768;293.7729981;23;0;1;25;312.9357278
12899;258;49;19.62862139;329.9270571;23;0;1;26;312.9357278
12900;258;50;31.49853236;371.6921919;23;0;1;27;312.9357278
12901;259;1;19.73278625;44.84732224;25;0;1;-24;0
12902;259;2;39.33937042;123.388428;25;0;1;-23;0
12903;259;3;-14.6058751;114.7480539;25;0;1;-22;0
12904;259;4;-6.440516214;72.93136696;25;0;1;-21;0
12905;259;5;65.3900408;127.6071597;25;0;1;-20;0
12906;259;6;5.269393053;153.8614012;25;0;1;-19;0
12907;259;7;-26.66017342;120.8130924;25;0;1;-18;0
12908;259;8;0.374145561;107.8791084;25;0;1;-17;0
12909;259;9;15.91125052;100.9892859;25;0;1;-16;0
12910;259;10;43.68969522;127.6032295;25;0;1;-15;0
12911;259;11;-29.59091485;89.69345767;25;0;1;-14;0
12912;259;12;-6.365912896;54.58014066;25;0;1;-13;0
12913;259;13;24.82131749;119.4368283;25;0;1;-12;0
12914;259;14;-8.858734442;96.51168942;25;0;1;-11;0
12915;259;15;-4.740464722;19.4775137;25;0;1;-10;0
12916;259;16;8.556917436;42.3860557;25;0;1;-9;0
12917;259;17;-8.189661807;87.95508284;25;0;1;-8;0
12918;259;18;0.83439285;55.15300722;25;0;1;-7;0
12919;259;19;16.85966929;73.1894029;25;0;1;-6;0
12920;259;20;-1.361080058;60.96174193;25;0;1;-5;0
12921;259;21;-5.743628784;35.11691338;25;0;1;-4;0
12922;259;22;3.431030103;41.53019613;25;0;1;-3;0
12923;259;23;7.86284209;26.29430778;25;0;1;-2;0
12924;259;24;14.2576676;90.50408044;25;0;1;-1;0
12925;259;25;2.921776257;101.0736559;25;1;1;0;2.5968
12926;259;26;27.53525302;88.41696629;25;0;1;1;6.3872
12927;259;27;46.56856312;181.3269946;25;0;1;2;11.3712
12928;259;28;9.366873364;166.2587164;25;0;1;3;17.5488
12929;259;29;13.0294173;114.5057955;25;0;1;4;24.92
12930;259;30;-15.19415165;114.5105027;25;0;1;5;33.4848
12931;259;31;-12.65342014;92.26052901;25;0;1;6;43.2432
12932;259;32;15.2301404;122.0535054;25;0;1;7;54.1952
12933;259;33;25.05705446;171.6211922;25;0;1;8;66.3408
12934;259;34;-21.95278292;126.4591858;25;0;1;9;79.68
12935;259;35;11.19560224;131.9632757;25;0;1;10;94.2128
12936;259;36;-2.965393284;239.8626514;25;0;1;11;109.9392
12937;259;37;-12.79613872;251.2203324;25;0;1;12;126.8592
12938;259;38;3.465265041;261.2466455;25;0;1;13;144.9728
12939;259;39;44.43790426;329.2156989;25;0;1;14;164.28
12940;259;40;11.57837831;352.9263522;25;0;1;15;184.7808
12941;259;41;9.127677447;347.9917617;25;0;1;16;206.4752
12942;259;42;8.734202013;309.5557784;25;0;1;17;229.3632
12943;259;43;-20.08968918;285.6199835;25;0;1;18;253.4448
12944;259;44;31.36823488;371.2203608;25;0;1;19;278.72
12945;259;45;-26.92063381;384.394954;25;0;1;20;305.1888
12946;259;46;-24.0624735;289.1522422;25;0;1;21;305.1888
12947;259;47;8.325820621;328.9127327;25;0;1;22;305.1888
12948;259;48;25.31870331;426.5500237;25;0;1;23;305.1888
12949;259;49;3.759885129;413.2475095;25;0;1;24;305.1888
12950;259;50;37.67366203;397.692443;25;0;1;25;305.1888
12951;260;1;-14.43884799;-29.71743188;21;0;1;-20;0
12952;260;2;-0.61971228;-31.52852872;21;0;1;-19;0
12953;260;3;-30.10994481;-21.50133833;21;0;1;-18;0
12954;260;4;-7.872110749;-24.79053706;21;0;1;-17;0
12955;260;5;-4.864650277;-24.86536573;21;0;1;-16;0
12956;260;6;-13.21923452;-15.66815722;21;0;1;-15;0
12957;260;7;40.19392737;88.39232582;21;0;1;-14;0
12958;260;8;-7.998974975;85.57384885;21;0;1;-13;0
12959;260;9;-34.61365629;-38.69498118;21;0;1;-12;0
12960;260;10;-5.686721688;-53.08433395;21;0;1;-11;0
12961;260;11;-7.550689906;-18.42897406;21;0;1;-10;0
12962;260;12;-4.778904447;-2.578865713;21;0;1;-9;0
12963;260;13;5.952740715;21.36902023;21;0;1;-8;0
12964;260;14;-3.385951992;2.329655322;21;0;1;-7;0
12965;260;15;-7.854318865;-58.94979776;21;0;1;-6;0
12966;260;16;59.30542873;9.234473083;21;0;1;-5;0
12967;260;17;12.04001417;78.14703035;21;0;1;-4;0
12968;260;18;-64.04745299;-70.28540241;21;0;1;-3;0
12969;260;19;-7.776283115;-97.11463511;21;0;1;-2;0
12970;260;20;-10.45589895;-53.55526913;21;0;1;-1;0
12971;260;21;24.79149743;-21.59183085;21;1;1;0;2.637188209
12972;260;22;-22.1521839;-27.75537859;21;0;1;1;6.548752834
12973;260;23;16.51261769;-59.69067651;21;0;1;2;11.73469388
12974;260;24;3.979527966;26.28448797;21;0;1;3;18.19501134
12975;260;25;-38.01215026;-7.591744756;21;0;1;4;25.92970522
12976;260;26;-27.70124829;-59.9881258;21;0;1;5;34.93877551
12977;260;27;-6.705109143;25.88160343;21;0;1;6;45.22222222
12978;260;28;23.14564088;85.20881723;21;0;1;7;56.78004535
12979;260;29;13.38827594;92.54942675;21;0;1;8;69.6122449
12980;260;30;22.38146317;121.8927572;21;0;1;9;83.71882086
12981;260;31;47.93868032;165.4985778;21;0;1;10;99.09977324
12982;260;32;-19.37097516;128.8181526;21;0;1;11;115.755102
12983;260;33;-8.693764516;89.82702518;21;0;1;12;133.6848073
12984;260;34;12.92781073;120.0116096;21;0;1;13;152.8888889
12985;260;35;-9.661569805;144.3550044;21;0;1;14;173.3673469
12986;260;36;-22.33790765;204.0277066;21;0;1;15;195.1201814
12987;260;37;36.63570421;291.7816135;21;0;1;16;218.1473923
12988;260;38;-36.0630105;287.8401527;21;0;1;17;242.4489796
12989;260;39;3.217981712;271.4262044;21;0;1;18;268.0249433
12990;260;40;20.94959058;350.3858856;21;0;1;19;294.8752834
12991;260;41;9.466196312;393.440053;21;0;1;20;323
12992;260;42;28.74024291;342.7508984;21;0;1;21;323
12993;260;43;-12.17036211;302.3143117;21;0;1;22;323
12994;260;44;16.71242214;327.9776354;21;0;1;23;323
12995;260;45;-42.84716746;290.8375679;21;0;1;24;323
12996;260;46;-61.93454142;172.3786009;21;0;1;25;323
12997;260;47;46.59628418;266.3360886;21;0;1;26;323
12998;260;48;15.09783343;391.6245776;21;0;1;27;323
12999;260;49;-29.16708021;307.1246346;21;0;1;28;323
13000;260;50;0.971680253;265.0884561;21;0;1;29;323
13001;261;1;24.86750926;-41.47595181;17;0;1;-16;0
13002;261;2;20.00669986;-73.72551368;17;0;1;-15;0
13003;261;3;31.51890862;-41.37582709;17;0;1;-14;0
13004;261;4;18.86837502;-38.5509522;17;0;1;-13;0
13005;261;5;76.21628878;-19.17369525;17;0;1;-12;0
13006;261;6;66.14625852;42.64852053;17;0;1;-11;0
13007;261;7;-9.539384407;15.89475274;17;0;1;-10;0
13008;261;8;22.84913246;-35.44110983;17;0;1;-9;0
13009;261;9;27.36922211;-47.9937497;17;0;1;-8;0
13010;261;10;-19.81074836;-107.3552366;17;0;1;-7;0
13011;261;11;-30.50549782;-157.637563;17;0;1;-6;0
13012;261;12;2.855319643;-120.0292039;17;0;1;-5;0
13013;261;13;-28.32309221;-107.4023429;17;0;1;-4;0
13014;261;14;-62.68665362;-193.3766336;17;0;1;-3;0
13015;261;15;-16.30955723;-228.8354921;17;0;1;-2;0
13016;261;16;-29.69535812;-190.3513065;17;0;1;-1;0
13017;261;17;-0.756636773;-123.0708192;17;1;1;0;2.709342561
13018;261;18;-19.95522819;-134.2822127;17;0;1;1;6.837370242
13019;261;19;34.09897561;-100.8928229;17;0;1;2;12.38408304
13020;261;20;-6.953052588;-90.95743742;17;0;1;3;19.34948097
13021;261;21;-3.714251266;-123.6281117;17;0;1;4;27.73356401
13022;261;22;-9.629458858;-114.8805772;17;0;1;5;37.53633218
13023;261;23;7.160872664;-121.6263593;17;0;1;6;48.75778547
13024;261;24;-18.38413021;-64.35775704;17;0;1;7;61.39792388
13025;261;25;-39.40100692;-83.94697175;17;0;1;8;75.4567474
13026;261;26;6.38664435;-73.42336362;17;0;1;9;90.93425606
13027;261;27;5.266541288;32.41961976;17;0;1;10;107.8304498
13028;261;28;-42.21712955;-0.946773747;17;0;1;11;126.1453287
13029;261;29;-38.96031097;-51.0250371;17;0;1;12;145.8788927
13030;261;30;17.08399649;45.42927032;17;0;1;13;167.0311419
13031;261;31;28.85019817;129.4851775;17;0;1;14;189.6020761
13032;261;32;20.39757692;145.2050617;17;0;1;15;213.5916955
13033;261;33;17.29917188;158.7739521;17;0;1;16;239
13034;261;34;-7.106675308;136.7784064;17;0;1;17;265.8269896
13035;261;35;-25.07178048;127.4858708;17;0;1;18;294.0726644
13036;261;36;-41.12989884;196.3125932;17;0;1;19;323.7370242
13037;261;37;-3.919626429;266.9772142;17;0;1;20;354.8200692
13038;261;38;-20.99437041;272.5947974;17;0;1;21;354.8200692
13039;261;39;-13.1914024;254.7508319;17;0;1;22;354.8200692
13040;261;40;-12.61687657;258.2250657;17;0;1;23;354.8200692
13041;261;41;-27.05248983;253.0452146;17;0;1;24;354.8200692
13042;261;42;-9.903246434;197.2790378;17;0;1;25;354.8200692
13043;261;43;-36.67745078;168.8540486;17;0;1;26;354.8200692
13044;261;44;-11.96189459;204.4865449;17;0;1;27;354.8200692
13045;261;45;-31.83318534;202.8675481;17;0;1;28;354.8200692
13046;261;46;7.981103372;182.9985427;17;0;1;29;354.8200692
13047;261;47;-28.22720718;191.1185568;17;0;1;30;354.8200692
13048;261;48;12.07395962;243.4675273;17;0;1;31;354.8200692
13049;261;49;-20.09584745;242.8623084;17;0;1;32;354.8200692
13050;261;50;0.672514345;203.5508378;17;0;1;33;354.8200692
13051;262;1;-0.019958326;-4.950204922;25;0;1;-24;0
13052;262;2;34.14732664;38.35407445;25;0;1;-23;0
13053;262;3;17.63201476;81.70433475;25;0;1;-22;0
13054;262;4;-32.89829111;18.62191674;25;0;1;-21;0
13055;262;5;29.02576149;4.695540266;25;0;1;-20;0
13056;262;6;-33.97612625;18.1620374;25;0;1;-19;0
13057;262;7;13.9322055;62.0703868;25;0;1;-18;0
13058;262;8;8.307369542;96.31514609;25;0;1;-17;0
13059;262;9;40.85567912;73.77737333;25;0;1;-16;0
13060;262;10;-13.41370101;35.35469672;25;0;1;-15;0
13061;262;11;-17.41273745;-15.32132634;25;0;1;-14;0
13062;262;12;-10.02327213;3.011393648;25;0;1;-13;0
13063;262;13;-48.15819185;-17.28960543;25;0;1;-12;0
13064;262;14;-28.23653463;-55.93518529;25;0;1;-11;0
13065;262;15;2.387399807;-52.86198714;25;0;1;-10;0
13066;262;16;2.369390963;-16.76317142;25;0;1;-9;0
13067;262;17;52.01643682;81.88408981;25;0;1;-8;0
13068;262;18;11.90309135;66.33823916;25;0;1;-7;0
13069;262;19;-16.89987813;-9.591011199;25;0;1;-6;0
13070;262;20;-51.52685396;-83.05314457;25;0;1;-5;0
13071;262;21;-9.380811354;-78.77560827;25;0;1;-4;0
13072;262;22;25.16261874;-0.464962984;25;0;1;-3;0
13073;262;23;16.5729155;-3.353595356;25;0;1;-2;0
13074;262;24;4.781447566;29.64836863;25;0;1;-1;0
13075;262;25;23.06947334;51.65556781;25;1;1;0;2.5968
13076;262;26;9.77839635;30.71824152;25;0;1;1;6.3872
13077;262;27;-14.94910838;41.9629012;25;0;1;2;11.3712
13078;262;28;-8.721458504;26.56314784;25;0;1;3;17.5488
13079;262;29;28.53106728;51.82954839;25;0;1;4;24.92
13080;262;30;2.478440195;87.59517933;25;0;1;5;33.4848
13081;262;31;-20.02757435;42.46940146;25;0;1;6;43.2432
13082;262;32;11.4137221;50.77336776;25;0;1;7;54.1952
13083;262;33;-3.895644495;78.7625098;25;0;1;8;66.3408
13084;262;34;20.43025596;79.79996056;25;0;1;9;79.68
13085;262;35;-20.571504;82.48964312;25;0;1;10;94.2128
13086;262;36;-11.89726447;139.0741088;25;0;1;11;109.9392
13087;262;37;-17.37258845;177.6224463;25;0;1;12;126.8592
13088;262;38;12.3208318;205.4361973;25;0;1;13;144.9728
13089;262;39;18.87562653;252.4194228;25;0;1;14;164.28
13090;262;40;26.04116433;281.7372953;25;0;1;15;184.7808
13091;262;41;-7.262285712;285.9750193;25;0;1;16;206.4752
13092;262;42;-37.06191499;187.280133;25;0;1;17;229.3632
13093;262;43;24.8211037;224.6450942;25;0;1;18;253.4448
13094;262;44;-24.48559604;300.1877576;25;0;1;19;278.72
13095;262;45;-9.822075651;285.5501161;25;0;1;20;305.1888
13096;262;46;10.78412745;281.0078362;25;0;1;21;305.1888
13097;262;47;-1.44132235;293.9026255;25;0;1;22;305.1888
13098;262;48;39.90809404;371.2827063;25;0;1;23;305.1888
13099;262;49;-17.88618787;346.1012621;25;0;1;24;305.1888
13100;262;50;8.521832912;286.8049757;25;0;1;25;305.1888
13101;263;1;12.6028975;14.88023417;NA;0;0;-50;0
13102;263;2;-15.17660003;16.06817015;NA;0;0;-49;0
13103;263;3;11.35467966;40.51823953;NA;0;0;-48;0
13104;263;4;-20.49489326;39.16314604;NA;0;0;-47;0
13105;263;5;11.12638908;13.61473225;NA;0;0;-46;0
13106;263;6;37.95224598;86.60620377;NA;0;0;-45;0
13107;263;7;-13.65710397;120.8246161;NA;0;0;-44;0
13108;263;8;1.629978035;76.46361166;NA;0;0;-43;0
13109;263;9;11.98315013;52.64261937;NA;0;0;-42;0
13110;263;10;-21.78150955;12.52952573;NA;0;0;-41;0
13111;263;11;46.27237618;54.41114529;NA;0;0;-40;0
13112;263;12;-14.30802021;76.82692574;NA;0;0;-39;0
13113;263;13;-7.530380063;33.46862482;NA;0;0;-38;0
13114;263;14;-3.557557048;23.78677062;NA;0;0;-37;0
13115;263;15;36.12235171;19.96710889;NA;0;0;-36;0
13116;263;16;-24.84390524;4.173650824;NA;0;0;-35;0
13117;263;17;-26.58393427;-9.514410934;NA;0;0;-34;0
13118;263;18;-9.662529708;-19.41258644;NA;0;0;-33;0
13119;263;19;2.984519511;3.142931933;NA;0;0;-32;0
13120;263;20;-8.706153278;-5.932879697;NA;0;0;-31;0
13121;263;21;36.45837329;24.2994436;NA;0;0;-30;0
13122;263;22;-12.51346407;22.1133054;NA;0;0;-29;0
13123;263;23;-6.204105089;-49.39153221;NA;0;0;-28;0
13124;263;24;-7.457444466;9.047622555;NA;0;0;-27;0
13125;263;25;18.97190885;47.13747784;NA;0;0;-26;0
13126;263;26;-34.41601968;-9.545772458;NA;0;0;-25;0
13127;263;27;-1.46140079;14.30015931;NA;0;0;-24;0
13128;263;28;-19.95260623;25.68607425;NA;0;0;-23;0
13129;263;29;-25.11034627;-23.54784634;NA;0;0;-22;0
13130;263;30;-8.225556645;4.180135487;NA;0;0;-21;0
13131;263;31;-24.89416511;-1.929219584;NA;0;0;-20;0
13132;263;32;-36.92443573;-42.21141428;NA;0;0;-19;0
13133;263;33;11.53639615;-6.069240841;NA;0;0;-18;0
13134;263;34;43.70900723;53.24591903;NA;0;0;-17;0
13135;263;35;-18.06525341;28.47701152;NA;0;0;-16;0
13136;263;36;-3.14662899;54.8069614;NA;0;0;-15;0
13137;263;37;25.04889026;116.350527;NA;0;0;-14;0
13138;263;38;23.14731569;128.1265264;NA;0;0;-13;0
13139;263;39;2.491321578;96.99676824;NA;0;0;-12;0
13140;263;40;21.73597946;90.682172;NA;0;0;-11;0
13141;263;41;-34.40470166;62.46738506;NA;0;0;-10;0
13142;263;42;32.70897524;14.96057387;NA;0;0;-9;0
13143;263;43;4.79344913;35.35869642;NA;0;0;-8;0
13144;263;44;-4.616473182;35.72439246;NA;0;0;-7;0
13145;263;45;-0.161926401;24.30575475;NA;0;0;-6;0
13146;263;46;5.857098633;-5.032676865;NA;0;0;-5;0
13147;263;47;8.159098593;7.802384157;NA;0;0;-4;0
13148;263;48;-8.004520024;42.19687972;NA;0;0;-3;0
13149;263;49;30.79925268;56.10045512;NA;0;0;-2;0
13150;263;50;-12.55448712;23.64046275;NA;0;0;-1;0
13151;264;1;3.440308708;21.43205021;17;0;1;-16;0
13152;264;2;25.84019965;79.3511907;17;0;1;-15;0
13153;264;3;40.38010863;141.9892778;17;0;1;-14;0
13154;264;4;-7.816559761;112.2957182;17;0;1;-13;0
13155;264;5;-21.47040865;25.12507768;17;0;1;-12;0
13156;264;6;-7.253119874;40.23284985;17;0;1;-11;0
13157;264;7;-2.755723723;117.9494402;17;0;1;-10;0
13158;264;8;-62.14827234;55.01555119;17;0;1;-9;0
13159;264;9;31.54369188;39.85372041;17;0;1;-8;0
13160;264;10;-18.39545475;66.90493194;17;0;1;-7;0
13161;264;11;-33.43644623;9.517187341;17;0;1;-6;0
13162;264;12;29.31180818;72.16674138;17;0;1;-5;0
13163;264;13;12.27313898;128.3207819;17;0;1;-4;0
13164;264;14;28.35321042;106.9298668;17;0;1;-3;0
13165;264;15;52.8618829;100.0462172;17;0;1;-2;0
13166;264;16;-36.04408879;41.14180813;17;0;1;-1;0
13167;264;17;22.69913612;62.70662813;17;1;1;0;2.709342561
13168;264;18;4.654140267;82.45333384;17;0;1;1;6.837370242
13169;264;19;-22.7479871;35.539988;17;0;1;2;12.38408304
13170;264;20;3.676557771;31.49561537;17;0;1;3;19.34948097
13171;264;21;58.39899574;117.7851508;17;0;1;4;27.73356401
13172;264;22;21.53651361;147.0690474;17;0;1;5;37.53633218
13173;264;23;-15.93257122;55.11657447;17;0;1;6;48.75778547
13174;264;24;14.82691974;114.4302542;17;0;1;7;61.39792388
13175;264;25;-45.4048511;111.9306392;17;0;1;8;75.4567474
13176;264;26;20.93831882;103.7948718;17;0;1;9;90.93425606
13177;264;27;-5.468135212;204.9070229;17;0;1;10;107.8304498
13178;264;28;-2.376987914;196.8290965;17;0;1;11;126.1453287
13179;264;29;2.872889385;199.31871;17;0;1;12;145.8788927
13180;264;30;-12.09867192;226.7502074;17;0;1;13;167.0311419
13181;264;31;-0.670617302;239.4520987;17;0;1;14;189.6020761
13182;264;32;-22.16265158;241.7944228;17;0;1;15;213.5916955
13183;264;33;8.210042322;275.7949991;17;0;1;16;239
13184;264;34;-1.2077162;302.258641;17;0;1;17;265.8269896
13185;264;35;-3.4432955;323.68372;17;0;1;18;294.0726644
13186;264;36;-21.54666238;406.1947198;17;0;1;19;323.7370242
13187;264;37;20.31380536;479.4642876;17;0;1;20;354.8200692
13188;264;38;-24.77310148;461.7199032;17;0;1;21;354.8200692
13189;264;39;15.43989949;448.2738079;17;0;1;22;354.8200692
13190;264;40;-32.59729664;435.5463527;17;0;1;23;354.8200692
13191;264;41;11.10935026;439.8970398;17;0;1;24;354.8200692
13192;264;42;22.81475494;436.8292844;17;0;1;25;354.8200692
13193;264;43;-32.41779252;374.5021133;17;0;1;26;354.8200692
13194;264;44;-16.64382984;372.734673;17;0;1;27;354.8200692
13195;264;45;19.23347885;417.9226822;17;0;1;28;354.8200692
13196;264;46;-25.12515411;369.6293545;17;0;1;29;354.8200692
13197;264;47;27.34157215;382.2514838;17;0;1;30;354.8200692
13198;264;48;-31.39120676;424.2415454;17;0;1;31;354.8200692
13199;264;49;41.18253756;429.3459321;17;0;1;32;354.8200692
13200;264;50;12.43988387;445.2669975;17;0;1;33;354.8200692
13201;265;1;-2.310817357;15.373929;19;0;1;-18;0
13202;265;2;1.038370838;48.18424552;19;0;1;-17;0
13203;265;3;3.070558412;79.2639085;19;0;1;-16;0
13204;265;4;-31.39543211;50.79330529;19;0;1;-15;0
13205;265;5;-20.71219245;1.690431219;19;0;1;-14;0
13206;265;6;-23.22616646;24.40402915;19;0;1;-13;0
13207;265;7;8.957950752;113.0760778;19;0;1;-12;0
13208;265;8;-3.576616887;124.6868908;19;0;1;-11;0
13209;265;9;-8.005532569;58.26216111;19;0;1;-10;0
13210;265;10;22.83195503;67.96912697;19;0;1;-9;0
13211;265;11;-13.74102664;69.82602641;19;0;1;-8;0
13212;265;12;24.39292208;86.32928458;19;0;1;-7;0
13213;265;13;44.25845449;154.773221;19;0;1;-6;0
13214;265;14;-28.41658337;81.53139821;19;0;1;-5;0
13215;265;15;8.743842372;-1.455607412;19;0;1;-4;0
13216;265;16;2.035983591;34.48984967;19;0;1;-3;0
13217;265;17;-40.04414123;34.72009029;19;0;1;-2;0
13218;265;18;17.96226045;25.56681612;19;0;1;-1;0
13219;265;19;9.645319929;70.91093189;19;1;1;0;2.667590028
13220;265;20;4.990288393;51.90954186;19;0;1;1;6.670360111
13221;265;21;8.021387213;52.3820288;19;0;1;2;12.00831025
13222;265;22;-14.76699824;40.91904494;19;0;1;3;18.68144044
13223;265;23;26.42124401;38.48485276;19;0;1;4;26.68975069
13224;265;24;-0.201455869;115.7770206;19;0;1;5;36.033241
13225;265;25;4.517405481;117.4656938;19;0;1;6;46.71191136
13226;265;26;20.36372479;120.3200498;19;0;1;7;58.72576177
13227;265;27;36.52100964;209.9519258;19;0;1;8;72.07479224
13228;265;28;-6.278736805;194.9161762;19;0;1;9;86.75900277
13229;265;29;0.970369081;149.7999511;19;0;1;10;102.7783934
13230;265;30;-7.26864388;182.165547;19;0;1;11;120.132964
13231;265;31;-39.27900362;154.2803887;19;0;1;12;138.8227147
13232;265;32;31.65588451;201.6465322;19;0;1;13;158.8476454
13233;265;33;-26.512966;235.4842928;19;0;1;14;180.2077562
13234;265;34;-9.542491383;195.6629247;19;0;1;15;202.9030471
13235;265;35;-55.26933394;195.7697697;19;0;1;16;226.933518
13236;265;36;-55.48391811;248.3795801;19;0;1;17;252.299169
13237;265;37;30.87150163;379.6506686;19;0;1;18;279
13238;265;38;25.6528635;474.3055161;19;0;1;19;307.0360111
13239;265;39;-6.726333826;457.5066822;19;0;1;20;336.4072022
13240;265;40;-21.91060313;405.0399556;19;0;1;21;336.4072022
13241;265;41;5.18720794;425.6347336;19;0;1;22;336.4072022
13242;265;42;32.66695383;421.7324836;19;0;1;23;336.4072022
13243;265;43;-16.23425214;381.5109953;19;0;1;24;336.4072022
13244;265;44;-31.83093657;354.7042494;19;0;1;25;336.4072022
13245;265;45;-20.03105415;344.4441852;19;0;1;26;336.4072022
13246;265;46;48.01115615;384.4742745;19;0;1;27;336.4072022
13247;265;47;0.712317105;409.7316818;19;0;1;28;336.4072022
13248;265;48;29.62775873;439.6043986;19;0;1;29;336.4072022
13249;265;49;10.78260698;440.9381097;19;0;1;30;336.4072022
13250;265;50;16.16033998;399.5606657;19;0;1;31;336.4072022
13251;266;1;-5.475371119;-49.50859644;25;0;1;-24;0
13252;266;2;19.12353489;-60.33108755;25;0;1;-23;0
13253;266;3;10.24694711;-18.91048209;25;0;1;-22;0
13254;266;4;-8.560720817;-42.63153807;25;0;1;-21;0
13255;266;5;-19.48803014;-97.68663852;25;0;1;-20;0
13256;266;6;-9.053024914;-83.63461034;25;0;1;-19;0
13257;266;7;-13.60628973;-18.75096454;25;0;1;-18;0
13258;266;8;-21.87990413;-39.61658027;25;0;1;-17;0
13259;266;9;-18.95830218;-94.42983909;25;0;1;-16;0
13260;266;10;39.41989912;-49.8316419;25;0;1;-15;0
13261;266;11;0.200655512;-23.0802907;25;0;1;-14;0
13262;266;12;-5.63960701;-53.19750572;25;0;1;-13;0
13263;266;13;-17.49117657;-60.44488249;25;0;1;-12;0
13264;266;14;1.661919046;-73.5756738;25;0;1;-11;0
13265;266;15;-9.58024527;-113.137136;25;0;1;-10;0
13266;266;16;16.5921134;-92.71405151;25;0;1;-9;0
13267;266;17;15.26123646;-18.85434556;25;0;1;-8;0
13268;266;18;39.42481095;-21.10119905;25;0;1;-7;0
13269;266;19;-50.64876228;-94.0241332;25;0;1;-6;0
13270;266;20;-34.16191068;-177.6430429;25;0;1;-5;0
13271;266;21;-0.362731177;-130.5985423;25;0;1;-4;0
13272;266;22;18.505837;-76.30962201;25;0;1;-3;0
13273;266;23;-41.44448357;-146.2337336;25;0;1;-2;0
13274;266;24;34.36154671;-76.99488875;25;0;1;-1;0
13275;266;25;70.01014701;49.97038318;25;1;1;0;2.5968
13276;266;26;16.75117885;6.425740241;25;0;1;1;6.3872
13277;266;27;-43.22581965;-57.54698502;25;0;1;2;11.3712
13278;266;28;-47.18775768;-118.3858201;25;0;1;3;17.5488
13279;266;29;2.308161791;-91.06561373;25;0;1;4;24.92
13280;266;30;-23.78794323;-43.10006703;25;0;1;5;33.4848
13281;266;31;4.962951512;-37.01241355;25;0;1;6;43.2432
13282;266;32;18.0187103;4.162924364;25;0;1;7;54.1952
13283;266;33;-9.912150884;1.145034152;25;0;1;8;66.3408
13284;266;34;1.685764607;-23.16699464;25;0;1;9;79.68
13285;266;35;-29.66006886;-23.54937055;25;0;1;10;94.2128
13286;266;36;-5.389120354;58.28773059;25;0;1;11;109.9392
13287;266;37;-27.45708277;95.84013862;25;0;1;12;126.8592
13288;266;38;-4.316208962;100.5087048;25;0;1;13;144.9728
13289;266;39;-66.3992394;72.30155861;25;0;1;14;164.28
13290;266;40;13.0309439;105.2462515;25;0;1;15;184.7808
13291;266;41;28.22041627;230.2415434;25;0;1;16;206.4752
13292;266;42;-34.32908859;147.289704;25;0;1;17;229.3632
13293;266;43;15.15195653;139.502816;25;0;1;18;253.4448
13294;266;44;8.47963088;245.2778799;25;0;1;19;278.72
13295;266;45;-6.739274539;243.3921867;25;0;1;20;305.1888
13296;266;46;-5.163872252;189.9366801;25;0;1;21;305.1888
13297;266;47;41.61008113;242.8000718;25;0;1;22;305.1888
13298;266;48;24.25201538;320.4720737;25;0;1;23;305.1888
13299;266;49;22.94077135;293.0661852;25;0;1;24;305.1888
13300;266;50;-15.0681156;225.8360289;25;0;1;25;305.1888
13301;267;1;-13.59522424;-24.06633201;21;0;1;-20;0
13302;267;2;-15.77400946;-36.22424992;21;0;1;-19;0
13303;267;3;56.14664199;59.21590354;21;0;1;-18;0
13304;267;4;23.4210883;102.374201;21;0;1;-17;0
13305;267;5;-3.508108424;17.39932741;21;0;1;-16;0
13306;267;6;-27.51691695;-18.99434555;21;0;1;-15;0
13307;267;7;-43.23656717;0.279101096;21;0;1;-14;0
13308;267;8;-7.701567618;12.05571391;21;0;1;-13;0
13309;267;9;20.67422308;26.50525778;21;0;1;-12;0
13310;267;10;27.29281936;44.7980387;21;0;1;-11;0
13311;267;11;-10.4995383;21.21667084;21;0;1;-10;0
13312;267;12;-43.4211771;-34.55503452;21;0;1;-9;0
13313;267;13;9.01597588;-4.59506502;21;0;1;-8;0
13314;267;14;-1.113450781;17.28034394;21;0;1;-7;0
13315;267;15;-9.244037572;-48.45206302;21;0;1;-6;0
13316;267;16;-18.14406371;-59.98978582;21;0;1;-5;0
13317;267;17;-2.619954703;-4.347478725;21;0;1;-4;0
13318;267;18;8.017140521;-3.265825527;21;0;1;-3;0
13319;267;19;-19.75451416;-27.4133204;21;0;1;-2;0
13320;267;20;8.566651377;-36.89599761;21;0;1;-1;0
13321;267;21;6.26820681;-11.47761891;21;1;1;0;2.637188209
